calc_id	corrida_id	resultado_replay	contexto_replay	razones	spec_yaml_sha256	script_blob_sha256	input_sha256_efectivos	codigo_commit	fecha_verificacion	entorno	procedencia	alcance	nota
CALC-C2-COMPUESTO-IC-ENVIPE2025-0001	CALC-C2-COMPUESTO-IC-ENVIPE2025-0001--d8adce0b3da0	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 357/357 RESULT; 4/4 inputs COINCIDE; control A punto vs CALC-C2-COMPUESTO-RESERVADAS-0001: REPRODUCE, delta_max_abs=0.0 en 38/38; control B replica base vs R sellado del arbitro por cotejo() en 5/5 ejes: REPRODUCE, |delta p| max 4.95e-7, |delta IC| max 4.70e-7, delta n = 0	937b0490daa85299039b88183db5815c2087547776aac930edee7223b028a73b	45c133b2b2add72d2107172335e3e13dccfcbf727babe915a8c3001c91f5c4f1	IN-ARBITRO-MARGINALES=93dfa3f9aab250dabf9cbe8c93ccef2012cb763c5367d023f24dbfbd867fbc8f,IN-C2-EMISIONES=5f82c0fc0b5e5278adc4f9cbeca665fa9f703d5e539f99226fc9a8c93f95b461,IN-C2-SELLADO=be24d879d22d28a05c36441b471976a6b0b3d40f2877efa2cd514a13e5bae3cb,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	d8adce0b3da0586b459063015b758573611df93a	2026-09-20	CAJA (WSL2, corpus mm-corpus/raw montado en data/raw; python 3.14.4, numpy 2.3.5, pandas 2.3.3)	IC-C2-COMPUESTO · GEN2-GUARDIAN-ENVIPE-EJES-IC-1	38 de 38 celdas con IC95 (replicas compartidas PCG64(42), 10 000, 10 000 validas por celda, 0 SIN-DEFINIR); guardian extendido a sexo y edad; cruce() no llamado; no adopta	data/corrida0/CALC-C2-COMPUESTO-IC-ENVIPE2025-0001/sello.json
CALC-ENIF-0001	CALC-ENIF-0001--afbf3c76d71b	REPRODUCE	DISTINTO	verify nuevo corrido en NUBE (milpa-inegi, red Custom) sobre payload bajado en este mismo acto por el descargador congelado que se rescata de PR #930 (tests/manifiesto.py --descarga --id enif_2024_enif_2024_bd_csv; DESCARGADO-AHORA, 3131148 bytes desde www.inegi.org.mx, sha256 verificado antes de entrar a data_raw). SELLO COINCIDE; SPEC.YAML IDENTICO; los 2 INPUT COINCIDE; 188 RESULT REPRODUCE, 0 discordantes; CONTEXTO DISTINTO razon=dependencias_distintas (numpy 2.4.6 en nube vs. el sellado en CAJA; codigo=IDENTICO, parametros=IDENTICO, seed=IDENTICO). numpy es dependencia material declarada por la spec sellada e instalarla es latitud del encargo: no se parcheo nada congelado, y NO-EJECUTABLE no se degrada a NO-REPRODUCE (E.3)	93d76e8537e96702ba46f169a2ceab7e29a735291e38c71999c9b253bea4fc28	6ac67a014b0ea46ecf5966595a8ce0c0a9bf818ea8f809163c78fd3870208e02	IN-ENIF-SPEC-SELLADA=697ab9e8084d5a7d8ae413778c9ef33303181a934c1c493980202f87580f10ab,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	2b47d7da0750fd08ec38978453834c7d0afe5d6b	2026-09-21	NUBE (milpa-inegi, red Custom) con corpus DESCARGADO en la sesion -- no montado	VERIFY-NUEVO-EN-NUBE · ACTO GEN2-NUBE-PILOTO-1-bis	Distinta de la fila heredada de 2026-09-09 (HEREDADO-DEL-REGISTRO-PUBLICADO / EVIDENCIA-HISTORICA, que se declara a si misma NO verify nuevo): esta es el PRIMER verify nuevo de este CALC y el primero fuera de CAJA. La fila vieja no se edita ni se borra. Universo: UNA corrida, UN payload de 3 131 148 B, UN host -- no acredita escala ni otro CALC. A.7: la descarga se repitio (el acto anterior de esta sesion habia bajado el mismo id con otro descargador) y las dos copias son byte-identicas	forense/evidencia-replay-nube-2026-09-21.txt (salida cruda completa); forense/notas/2026-09-21-nube-piloto-1-bis-cierre.md
CALC-DIN-CREDITO-PISOS-ENIF2021-0001	CALC-DIN-CREDITO-PISOS-ENIF2021-0001--ad93b0b33890	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 2939 RESULT; 5/5 inputs COINCIDE	783050f905c3ddee75daa21d7fad3480e10877db780b9ef7e8d71997a2e79373	a8f97e4c87e473e9923055e1d434262cb87fc68c15122c953632c6553db97a8a	CREDITO-COMPARABILIDAD-TEXTO=f76e965e2a23dc3bba8815ab368f6b1ade2c7322b5d22dd947bfd20e955e69f8,MEDIDOR-EJES-0003=d069f38bd75c47fd5550015b179c7b2e61f1ab20ce6b22c630c66392afea06a3,PISOS-FORMALIDAD-METADATOS=8cf59f8ba487ac350173bb7c80ef6d6ed1918ebb6df2b50dea6df6c18ffc5d0f,PISOS-REJILLA-METADATOS=1715da9303957dac11146bd14e5498d11c554671edcdfb9c6ea7230845433a95,enif2021_csv=0f314fa3733b4b5519486ed4015fca1c9e0864840bcd5944aa7de27796fe5cd9	ad93b0b338904a1a2010d062a2bcf95084ab422f	2026-09-20	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DIN-CREDITO-PISOS-ENIF2021-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-din-credito-pisos-enif2021-1/evidencia-replay-din-credito-pisos-enif2021-2026-09-20.json; asiento previo a publicación en corridas.tsv
CALC-GOB-DIGITAL-EXE-EMISIONES-0002	CALC-GOB-DIGITAL-EXE-EMISIONES-0002--bfc2e4b840e3	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 565 RESULT (40 null declarados por permite_no_estimable, 0 no finitos); 5/5 inputs COINCIDE	c51cb15c1b1f51dfab123336feec59f708d433c7ebcd7a7b523d6a3082c593da	05d4c2058ea00bd3a2074a2ba3aa5cef4bbe24a407e523b294bb5bfe6075d4dc	c2_compuesto_resultados=be24d879d22d28a05c36441b471976a6b0b3d40f2877efa2cd514a13e5bae3cb,encig2021_cruces_resultados=285eeb552c0ab99cb9cc9cab1d0622209d3ddda837baa29193d98670fefbe9f5,encig2023_cruces_resultados=b7d3dfe9aae42276961c5bf5676f0aa5f3de7e9a2218e44a58a613ef5cb7773e,encig25_base_datos_csv=47daf2f732366ad842b7f60c784be9d61db68a00ae1a693980ec6a683e0d9e12,firmas_pendientes_tsv=c79e37d780198c904142b089caf8d235e30add02b514d67e7a762f0203466bdf	bfc2e4b840e33f531305c8a08cfbb7a7a7139d92	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-CELDA-D-PILOTO-3-COMMIT-2-3-v1_3	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-celda-d-piloto-3-commit-2-3-v1_3/evidencia-replay-emisiones-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); COMMIT-2 del piloto 3, R no existe al asentar
CALC-GOB-DIGITAL-EXE-ADJUDICACION-0001	CALC-GOB-DIGITAL-EXE-ADJUDICACION-0001--704d52894c2f	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 349 RESULT (0 null); 7/7 inputs COINCIDE; C2-REPRODUCE-MAX-ABS=0.0	0f1e90bfbbb172083a350f4cad748e4a756e54181654d65f1eedb670f43e3125	0727a18b6d6cae24737e8f8dcc700795eae17d0c57e661d9aa81fecc1c27048f	c2_compuesto_resultados=be24d879d22d28a05c36441b471976a6b0b3d40f2877efa2cd514a13e5bae3cb,emisiones_resultados=a97fee3e27cb17be3da5798fc095d886985dad8015d7a9a1a03836856750919a,emisiones_sello=c04598b22f310fd3de1e8aaee6a84fc9c8d334aab51ca960686564e1a82c8eb3,encig2021_cruces_resultados=285eeb552c0ab99cb9cc9cab1d0622209d3ddda837baa29193d98670fefbe9f5,encig2023_cruces_resultados=b7d3dfe9aae42276961c5bf5676f0aa5f3de7e9a2218e44a58a613ef5cb7773e,encig25_base_datos_csv=47daf2f732366ad842b7f60c784be9d61db68a00ae1a693980ec6a683e0d9e12,firmas_pendientes_tsv=c79e37d780198c904142b089caf8d235e30add02b514d67e7a762f0203466bdf	704d52894c2fa39c0c9735fc0bcd1e9b227e1d5e	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-CELDA-D-PILOTO-3-COMMIT-2-3-v1_3	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-celda-d-piloto-3-commit-2-3-v1_3/evidencia-replay-adjudicacion-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); COMMIT-3 del piloto 3
CALC-ARBITRO-MARGINALES-ENIF2024-0001	CALC-ARBITRO-MARGINALES-ENIF2024-0001--6fb36eb86eaf	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 222 RESULT (0 null, 0 no finitos); 2/2 inputs COINCIDE	972860543939ffdc4a9318c64f7ddb3214b5700c92265c36168e24322a06efd1	ebd4e38d5b2b241860852ff9e673d0fd7ea2d36a5561ecb2ec8bb30ca660bdb5	MEDIDOR-PISO-EJES-0003=d069f38bd75c47fd5550015b179c7b2e61f1ab20ce6b22c630c66392afea06a3,enif_2024_enif_2024_bd_csv=00e4b0b42775276b2da236a5bba8c64dc5a92c289908a4727dec93dc7684f039	6fb36eb86eaf15bdadd0a668dd64bfb30e34e533	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ARBITRO-MARGINALES-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-arbitro-marginales-1/evidencia-replay-arbitro-marginales-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); COMMIT-2 de la pieza
CALC-ARBITRO-MARGINALES-ENVIPE2025-0001	CALC-ARBITRO-MARGINALES-ENVIPE2025-0001--2fbfd8c334e6	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 116 RESULT (0 null, 0 no finitos); 2/2 inputs COINCIDE	41a0bae0b7f125276fb7890d560d5efde285cfede2d217ff129614e4f6190cd1	6a8306aef7878c240177b1c8b75954a0da7c85b09aa9f6cdb999f07bdc0e8e4d	MEDIDOR-PISO-EJES-0002=0a1f3385188bb777d7f307d4989bd0a3fcfcfbba0e8dbba0c940a4797ab42953,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa	2fbfd8c334e69453106380882ced78c873a931e4	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ARBITRO-MARGINALES-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-arbitro-marginales-1/evidencia-replay-arbitro-marginales-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); COMMIT-2 de la pieza
CALC-ARBITRO-MARGINALES-ENCIG2025-0001	CALC-ARBITRO-MARGINALES-ENCIG2025-0001--d7455c958e41	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 79 RESULT (0 null, 0 no finitos); 2/2 inputs COINCIDE	1075e9f6b7854224cc0948ec1e5ca0deb356854dfbf18697cef8c1061441ef01	79483c24844164810d758566981e3d54979b9649d96fa8727cef7bc2d2e232c4	MEDIDOR-PISO-EJES-0002=29be74a296a00bfd6664c807153ce88afdce1e9f6caf443fff3e30f5e23b65cb,encig25_base_datos_csv=47daf2f732366ad842b7f60c784be9d61db68a00ae1a693980ec6a683e0d9e12	d7455c958e41796aa3c95f98c61ecc33318c2c0c	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ARBITRO-MARGINALES-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-arbitro-marginales-1/evidencia-replay-arbitro-marginales-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); COMMIT-2 de la pieza
CALC-ARBITRO-PERSISTENCIA-ERROR-0001	CALC-ARBITRO-PERSISTENCIA-ERROR-0001--72bc60d4f763	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 903 RESULT (0 null, 0 no finitos); 11/11 inputs COINCIDE; determinista sin remuestreo	9847ce7438312ba11df1a4eb819cf994083f19c89f003c24b0c6a305105e0aa5	d678e6bcabd0bb57471f1281c02b22b1aecc17584c263eafbf8a82ba500766a9	ARBITRO-MARGINALES-METADATOS=80af0c370bc1bfd987f78a177ead490c59434e833ae98bc7ff7eac46be961f3b,ARBITRO-OLA5-YAML=93dfa3f9aab250dabf9cbe8c93ccef2012cb763c5367d023f24dbfbd867fbc8f,PISO-ENCIG2023-EJES=bd13a97b01f2d1251c54ddd3ff8c2d1ab5d16f68bc77f2b4041c1b617ee78568,PISO-ENIF2021-EJES=3348feb66621470e07b0ad1e97d0081a4533d9b155573cd59fc45540323c17a0,PISO-ENIF2021-FORMALIDAD=2b5f1274f3b700900e40366e333cff1a820b6db7aaded0a68a0b81ac95e6e4ff,PISO-ENVIPE2024-EJES=a898a3cccfb3b63cc2055cc3c12f8edf4863a9f116466f74d5235a0d8c5e217f,R-ENCIG2025=5a5272d7ef0c27f98e44d26f8e86d57ea0223fe8e4880f7b5f6601521e80d317,R-ENIF2024=552aef42c92cc70ded24bebb4c3e295739b95b346644e624cd22c8392916ecc4,R-ENVIPE2025=732567d2c201f029c1e979c6f45f0b641081eb2d220da4f36cf9b580e5960694,SELLADO-C2IC-ENIF2024=6d3e449ed3156410777f49fac06ad0d3faecf9397bfa60eb9430117ab993fcb7,SELLADO-GOB-EXE-2025=a97fee3e27cb17be3da5798fc095d886985dad8015d7a9a1a03836856750919a	72bc60d4f7633a30be2c1d237f52b2e85c851bc6	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ARBITRO-MARGINALES-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-arbitro-marginales-1/evidencia-replay-arbitro-persistencia-error-2026-09-21.json; asiento previo a publicación en corridas.tsv (E.7); pieza 3 (adjudicación de la persistencia)
CALC-DUELO-ORIGEN-MOVIL-0001	CALC-DUELO-ORIGEN-MOVIL-0001--adf2d06713c3	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 621 RESULT (134 null declarados); inputs COINCIDE	1f5cfb38613469f67dca034f23b8fd4bd09026721d09c3453489ea21d315e03f	83ae23dfac780538c52bcf114652e78803d03f0e5271e8a804c87c6be730781a	emisiones_piloto2=5d120c1f302c364639c5cdfaf82efec7a7a84cbb1a0d55c0825aa0188330c7c7,evasion_norma_v11=85a726c1326b01c0d166ff962be8e2d7e2d201eecefd1a248ae5e32e37c5e815,serie_nd=78e83b95710924ea12b51a5a9ed10ed8e84cb4184c9ff55ee4133e433a883993	adf2d06713c33bb3e6110f2adba1b4c06ffe6d1d	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DUELO-ENVIPE2026-COMMIT-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-duelo-envipe2026-commit-1/evidencia-replay-duelo-2026-09-21.json; P3 ii: origen movil RETROSPECTIVA-MECANICA sobre sellados (621 RESULT)
CALC-DUELO-ENSAYO-ENVIPE2025-EMISIONES-0001	CALC-DUELO-ENSAYO-ENVIPE2025-EMISIONES-0001--7e43b64c016a	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 755 RESULT (131 null declarados); inputs COINCIDE	cfadab357ed5545ce408fa37d7da7aa293774952139191ed0185b705aff7bcd1	83ae23dfac780538c52bcf114652e78803d03f0e5271e8a804c87c6be730781a	envipe2023_csv=0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404,envipe2024_csv=90776b2fab6e3666dad1cb5f5f3eb7d6a7699dbfefd4f8f04f07fb01e61a6fb2,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa,serie_nd=78e83b95710924ea12b51a5a9ed10ed8e84cb4184c9ff55ee4133e433a883993	7e43b64c016a00fda34f00f6483045710cb88f33	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DUELO-ENVIPE2026-COMMIT-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-duelo-envipe2026-commit-1/evidencia-replay-duelo-2026-09-21.json; P3 i: emisiones como si 2025 fuera la ola nueva; C2 y P reproducen piloto 2 a 1e-16/0; S1 a 1.1e-6 (grano de 6 decimales del sellado)
CALC-DUELO-ENSAYO-ENVIPE2025-ADJUDICACION-0001	CALC-DUELO-ENSAYO-ENVIPE2025-ADJUDICACION-0001--18f4f386f0e3	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 761 RESULT (176 null declarados); inputs COINCIDE	3f89e8d159cd03c2b1686ba82dafbe9781515293bf4aca7334294345e17926c4	83ae23dfac780538c52bcf114652e78803d03f0e5271e8a804c87c6be730781a	emisiones_selladas=62d54e9edd740e78c95abc0432fb2b78636e8b6377a761728469dc05744bb094,envipe2023_csv=0dcc00a7fc37b79806f1bf1b85b12cd090b5ecc8e76983a3a1a861f2ef3fb404,envipe2024_csv=90776b2fab6e3666dad1cb5f5f3eb7d6a7699dbfefd4f8f04f07fb01e61a6fb2,envipe2025_csv=8a7a99fd90ce9d03229759ba0ad84db4fba98b5bb1f5c85eef7d718b007816fa,serie_nd=78e83b95710924ea12b51a5a9ed10ed8e84cb4184c9ff55ee4133e433a883993	18f4f386f0e3a90d7260b61c371151e27b80ae6f	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DUELO-ENVIPE2026-COMMIT-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-duelo-envipe2026-commit-1/evidencia-replay-duelo-2026-09-21.json; P3 i: adjudicacion abriendo 2025; R identico al arbitro del piloto 2 (delta 0); EXD NO-ADJUDICABLE-VETO
CALC-ENCIG-SERIE-CANAL-2015	CALC-ENCIG-SERIE-CANAL-2015--6f6d24d9d87a	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 71 RESULT; inputs COINCIDE	7b1f276c4e7e8ab020a66602868b4dac7c603fd546b9b32e81d74900114bfac4	5911279d73fa4328b9091231c599d7d51f440b14f869b1b9f2ea18f05a6b280a	encig2015_csv=656b258288ab67a378af3ea358bb2b8325251247e30cf82123d851c726203a0e	6f6d24d9d87a6349ee8e071d0243eb8ea5929d54	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-ENCIG-SERIE-CANAL-2017	CALC-ENCIG-SERIE-CANAL-2017--cfb70cb3f03c	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 71 RESULT; inputs COINCIDE	f0892ce8b93d165375d9f1a23e469e8a14a0bb957716800e9d7d933e59f9a228	5911279d73fa4328b9091231c599d7d51f440b14f869b1b9f2ea18f05a6b280a	encig2017_csv=fdc7f1c761bf871872bd04080d59c2b58f38f78d6e6384b4a7df82e909d33465	cfb70cb3f03cf7404f83831707b35badfc52adac	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-ENCIG-SERIE-CANAL-2019	CALC-ENCIG-SERIE-CANAL-2019--264e1441dc2d	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 71 RESULT; inputs COINCIDE	d2f13447af149f69b91c08d6d30bddb65c1e865ce97a0da5e4200a46824f8af7	5911279d73fa4328b9091231c599d7d51f440b14f869b1b9f2ea18f05a6b280a	encig2019_csv=61f49f6149729a7f22c4a64310dd894ec645ebe8b40110cac3fb32125a6ed979	264e1441dc2dee207f966f942edda8b643f648e4	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-ENCIG-SERIE-CANAL-2021	CALC-ENCIG-SERIE-CANAL-2021--e574c238605f	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 71 RESULT; inputs COINCIDE	c2f87bc41101d96930a4c7e6199bb49d629aba3b7e49b95e58ce98ee76cf1663	5911279d73fa4328b9091231c599d7d51f440b14f869b1b9f2ea18f05a6b280a	encig2021_csv=c92ea34c7c57237c49ca3d8d99382e340b5939c371ce820332876f7c4c62c56a	e574c238605f623d2e43e8c59b03eda3665488c0	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-ENCIG-SERIE-CANAL-2023	CALC-ENCIG-SERIE-CANAL-2023--d060d2220a4b	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 71 RESULT; inputs COINCIDE	8930f58032f7722c01a0eac23fa60ab304d842b6a83420a2f7a8a35eb0051db6	5911279d73fa4328b9091231c599d7d51f440b14f869b1b9f2ea18f05a6b280a	encig23_base_datos_csv=af733d867a568cbb0dadef4a5a793b02488a71728d1157860f14501f3d4c393d	d060d2220a4b9d0bf2c1b8e9fdfef62461a67c08	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-ENCIG-ORIGEN-MOVIL-0001	CALC-ENCIG-ORIGEN-MOVIL-0001--4b066941040f	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 720 RESULT; inputs COINCIDE	c715ded7128e2761fb949b56779c07c082ed5e7f3317f76e91923f328f868cd5	8ddb293d8d580630099317fc820b47c66b1646ba87a12a5812bfae53b9cf0bc1	CALC-ENCIG-SERIE-CANAL-2015=960d6ecdc4c31d36fb881e9f8c217cc7c3ac1214f60d617f6e052a2dc3ed10e5,CALC-ENCIG-SERIE-CANAL-2017=9bbe13c04dc7273d0253a23a63db8e07c1f28022483af9332a357a4a1ebcc340,CALC-ENCIG-SERIE-CANAL-2019=3e4d5bda11dcfba16013a16a42edb3ebc8149d022e98abb00c9d19f916db9bf0,CALC-ENCIG-SERIE-CANAL-2021=0db4eda8ad7754e7432a8f23e9e41f5d7c575bcf8fed203e1da69357173f4b53,CALC-ENCIG-SERIE-CANAL-2023=a350ac811fc4eb41f03a7585b12c32c56c24a3c05612e10be73cc5e05325827c,TRAMITE-OLA5-PROPUESTA=93dfa3f9aab250dabf9cbe8c93ccef2012cb763c5367d023f24dbfbd867fbc8f	4b066941040f649c31234ce82714f92c0994eefe	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-ENCIG-SERIE-Y-TENDENCIA-1	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-encig-serie-y-tendencia-1/evidencia-replay-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente.
CALC-DIN-CREDITO-PISOS-ENIF2018-0001	CALC-DIN-CREDITO-PISOS-ENIF2018-0001--0db0314af8af	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 2100 RESULT; 6/6 inputs COINCIDE	4c94d1bd9e27548bb1d7b5d3748bd26eb13214a8148e5575f69be19d1942b8a4	2981eed066ac5376425f7829255fc5a75332e8bcdeca58839122f5ccb426bc4a	CREDITO-COMPARABILIDAD-TEXTO=0245333e57eb750d5acf2b4ab2a13fd13bcfdba354a06aa64b114f5017783205,MAPA=ec153c624f645885f579c3c87e25874466bf3824628dcff1d916640d3830c065,MEDIDOR-EJES-0003=d069f38bd75c47fd5550015b179c7b2e61f1ab20ce6b22c630c66392afea06a3,PISOS-FORMALIDAD-METADATOS=8cf59f8ba487ac350173bb7c80ef6d6ed1918ebb6df2b50dea6df6c18ffc5d0f,PISOS-REJILLA-METADATOS=1715da9303957dac11146bd14e5498d11c554671edcdfb9c6ea7230845433a95,enif2018_csv=51f33ec74ccd596dc74b695587310d02e651923467255520aadc4d9fe13461d5	0db0314af8af373806c9b290ea53c7dd2727e319	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DIN-CREDITO-HISTORIA-1 (P2 COMMIT-2)	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-din-credito-historia-1/evidencia-replay-din-credito-pisos-historia-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente (E.7)
CALC-DIN-CREDITO-PISOS-ENIF2015-0001	CALC-DIN-CREDITO-PISOS-ENIF2015-0001--2b9dfe7768f1	REPRODUCE	IDENTICO	verify aislado REPRODUCE; CONTEXTO=IDENTICO; 1140 RESULT; 6/6 inputs COINCIDE	9677e483d125b526f24c2c5279f320f9a10cc577cb3b769d58045a0acee7568a	2981eed066ac5376425f7829255fc5a75332e8bcdeca58839122f5ccb426bc4a	CREDITO-COMPARABILIDAD-TEXTO=0245333e57eb750d5acf2b4ab2a13fd13bcfdba354a06aa64b114f5017783205,MAPA=ec153c624f645885f579c3c87e25874466bf3824628dcff1d916640d3830c065,MEDIDOR-EJES-0003=d069f38bd75c47fd5550015b179c7b2e61f1ab20ce6b22c630c66392afea06a3,PISOS-FORMALIDAD-METADATOS=8cf59f8ba487ac350173bb7c80ef6d6ed1918ebb6df2b50dea6df6c18ffc5d0f,PISOS-REJILLA-METADATOS=1715da9303957dac11146bd14e5498d11c554671edcdfb9c6ea7230845433a95,enif_2015_enif_2015_bd_dbf=284e8a0c57f92256efc9743785c756986fb118fff424061bdb991f28779ce5fd	2b9dfe7768f1766ed2f025a7d33b0d1da8e3696b	2026-09-21	CAJA (Ubuntu/WSL2) con corpus montado	VERIFY-AISLADO · GEN2-DIN-CREDITO-HISTORIA-1 (P2 COMMIT-2)	REPLAY-ASIENTOS; sin inferencia adicional	forense/analisis/gen2-din-credito-historia-1/evidencia-replay-din-credito-pisos-historia-2026-09-21.json; un veredicto de replay no se publica sin asiento en la fuente (E.7)
