# data/inventario-reactivos-contexto-v1_0.tsv -- sucesor overlay; no reordena fuentes historicas
# {"cache_hits": 21, "cache_misses": 0, "extractor_version": "reactivos-contexto-1.0.0", "filas_con_texto_publicadas": 22367, "filas_metadato_perimetro": 55895, "filas_sin_texto_residual": 33528, "fuentes": {"enif_2015_fd.xlsx": "8233cf53f590", "enif_2018_fd.xlsx": "dd8d5c92a7a0", "enif_2021_fd_pdf.zip": "6f4e3aab705d", "enif_2024_fd.xlsx": "17e2ad86ce9e", "ensafi2023/ensafi_2023_fd_xlsx.zip": "37bd0cb6dd54", "envipe2011/fd_envipe2011.xls": "d296c9f18cdb", "envipe2012/fd_envipe2012.xls": "dcca5373391c", "envipe2013/fd_envipe2013.xlsx": "7e842826e3f7", "envipe2014/fd_envipe2014.pdf": "b72ed2be77d4", "envipe2015/fd_envipe2015.pdf": "1042ab57b015", "envipe2016/fd_envipe2016.pdf": "e21428e021a6", "envipe2017/fd_envipe2017.pdf": "a633224e86cd", "fd_enif2012.xlsx": "f03d8e7c82f5", "fd_envipe2018.pdf": "30f78e99e545", "fd_envipe2019.pdf": "47d58f6c38b7", "fd_envipe2020.pdf": "94bcf0b012b9", "fd_envipe2021.pdf": "d85775241d6f", "fd_envipe2022.pdf": "8082959fa017", "fd_envipe2023.pdf": "743c260e89a6", "fd_envipe2024.pdf": "f8d720385957", "fd_envipe2025.pdf": "83fe02467b66"}, "objetos": ["envipe", "ennvih", "encuci", "enif", "ensafi"]}
id_origen	payload_id	sha256_12	instrumento	ola	archivo_miembro	variable_id	texto_reactivo	texto_tipo	contexto_busqueda	metodo	universo_declarado	fuente_texto	fuente_sha256_12	referencia_fuente
v1_2:126476	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P7_8_5	7.8 Vea la Tarjeta 5. Ahora, usted me responderá en qué medida le describen las siguientes frases. Le alcanza bien el dinero para cubrir sus gastos	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=528
v1_2:126477	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P7_8_6	7.8 Vea la Tarjeta 5. Ahora, usted me responderá en qué medida le describen las siguientes frases. Se siente tranquila(o) de que su dinero ahorrado sea suficiente	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=538
v1_2:126478	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P7_9_1	7.9 Vea la Tarjeta 6. Dígame, ¿qué tanto confía en su habilidad para administrar su dinero día con día?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=543
v1_2:126479	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P7_9_2	7.9 Vea la Tarjeta 6. Dígame, ¿qué tanto confía en su habilidad para planificar su futuro financiero?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=547
v1_2:126480	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P7_9_3	7.9 Vea la Tarjeta 6. Dígame, ¿qué tanto confía en su habilidad para tomar decisiones sobre productos de bancos o instituciones financieras?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=551
v1_2:126481	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_1	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por pedir un préstamo?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=654
v1_2:126482	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_2	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por gastar más de lo que tenía planeado?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=658
v1_2:126483	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_3	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por que las deudas se acumulen?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=666
v1_2:126484	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_4	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por que el dinero sea insuficiente para sus actividades de entretenimiento?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=670
v1_2:126485	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_5	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por tener que gastar dinero en imprevistos (enfermedades, accidentes, reparación de vehículo)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=674
v1_2:126486	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_1_6	8.1 Vea la Tarjeta 7. ¿Qué tanta preocupación siente actualmente por la dificultad de guardar dinero para metas futuras?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=678
v1_2:126487	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_2_1	8.2 Ahora responda sí o no. De octubre de 2022 a la fecha, ¿se ha sentido ansiosa(o) por sus finanzas personales?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=682
v1_2:126488	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_2_2	8.2 Ahora responda sí o no. De octubre de 2022 a la fecha, ¿se ha sentido triste por su situación financiera?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=684
v1_2:126489	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_2_3	8.2 Ahora responda sí o no. De octubre de 2022 a la fecha, ¿se ha sentido irritada(o) debido a su situación financiera?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=686
v1_2:126490	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_2_4	8.2 Ahora responda sí o no. De octubre de 2022 a la fecha, ¿se ha sentido frustrada(o) por sus finanzas personales?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=688
v1_2:126491	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_01	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera dolores de cabeza?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=690
v1_2:126492	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_02	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera gastritis o colitis?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=692
v1_2:126493	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_03	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera cambios en la presión arterial?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=696
v1_2:126494	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_04	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera falta de sueño?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=698
v1_2:126495	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_05	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera problemas alimenticios?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=700
v1_2:126496	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_06	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera inicio o incremento en el consumo de alcohol o tabaco?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=702
v1_2:126497	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_07	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera aislamiento o problemas con amistades?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=704
v1_2:126498	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_08	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera aislamiento o problemas con familiares?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=706
v1_2:126499	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_09	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera problemas en su trabajo?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=708
v1_2:126500	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_3_10	8.3 De octubre de 2022 a la fecha, ¿ha sufrido a causa de su situación financiera otro problema?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=710
v1_2:126501	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_4	8.4 Vea la Tarjeta 3. En una escala del 0 al 10, donde 0 significa Nada de preocupación y 10 Preocupación excesiva, ¿cuál es su nivel actual de preocupación por su situación financiera?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=712
v1_2:126502	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_1	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Deudas con familiares o amigos, y otras	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=713
v1_2:126503	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_2	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Deudas con bancos o instituciones financieras (tarjetas de crédito, cajas de ahorro).	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=716
v1_2:126504	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_3	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Gastos inesperados (por enfermedad, accidente, reparaciones) y otros gastos en salud.	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=722
v1_2:126505	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_4	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Gastos escolares.	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=725
v1_2:126506	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_5	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Pagos de alimentación, vivienda y para el hogar.	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=728
v1_2:126507	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_6	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Gastos para entretenimiento como cine, comer fuera, etcétera.	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=731
v1_2:126508	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_7	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Otra preocupación	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=734
v1_2:126509	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_8	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? No tiene preocupación.	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=737
v1_2:126510	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_5_9	8.5 ¿Cuáles son actualmente sus principales preocupaciones respecto a su situación financiera? Empleo, negocio e ingresos insuficientes	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=740
v1_2:126511	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_01	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Pedir un préstamo a familiares o amistades	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=743
v1_2:126512	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_02	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Solicitar un crédito en un banco o institución financiera	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=753
v1_2:126513	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_03	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Retrasar o dejar pendiente algún pago	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=756
v1_2:126514	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_04	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Solicitar apoyos de gobierno	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=759
v1_2:126515	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_05	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Solicitar renegociación o descuento para pago o deuda	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=762
v1_2:126516	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_06	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Vender o empeñar algún bien	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=765
v1_2:126517	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_07	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Usar sus ahorros	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=768
v1_2:126518	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_08	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Trabajar horas extras o conseguir trabajo adicional	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=771
v1_2:126519	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_09	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Cambiar de trabajo o emprender un negocio	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=774
v1_2:126520	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_10	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Reducir sus gastos	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=783
v1_2:126521	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P8_6_11	8.6 Vea la Tarjeta 8. ¿Cuáles acciones podría realizar para atender sus preocupaciones financieras? Otra acción	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=786
v1_2:126522	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_1	9.1 Actualmente, ¿cuál considera que es su objetivo o meta financiera más importante a cumplir?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=793
v1_2:126523	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_2	9.2 ¿Cuál considera que es la mayor dificultad para cumplirla?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=803
v1_2:126524	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_1	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de los apoyos del gobierno para personas adultas mayores?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=813
v1_2:126525	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_2	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de su pensión, jubilación, AFORE o plan privado de retiro?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=815
v1_2:126526	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_3	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de vender o rentar bienes o propiedades (vehículos, casas, ganado, etcétera)?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=817
v1_2:126527	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_4	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de dinero que le dé su esposa(o) o pareja, hijas, hijos u otros familiares?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=819
v1_2:126528	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_5	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de seguir trabajando?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=821
v1_2:126529	ensafi2023/ensafi_2023_bd_csv.zip	c0594079ddf4	ensafi2023	2023	TMODULO.csv	P9_3_6	9.3 En su vejez, ¿piensa cubrir sus gastos con lo que reciba de recibir ingresos por inversiones en bancos o instituciones financieras?	PREGUNTA_DICCIONARIO		INSPECT_ZIP	PRESENTE_EN_DATA_RAW	ensafi2023/ensafi_2023_fd_xlsx.zip	37bd0cb6dd54	miembro=ensafi_2023_fd.xlsx;hoja=TMODULO;fila=823
