necesidad_id	fuente_id_canonico	fuente_nombre	tipo_fuente	objeto_evidencia_id	id_manifiesto	sha256	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
N20	ENFIH	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_CANDIDATA	OE-9ef5332d117f6e0df34c9570			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N20	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	OE-771b0085e69c873c2e587abe			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N20	ENVIPE	Encuesta Nacional de Victimización y Percepción sobre Seguridad Pública	FUENTE_CANDIDATA	OE-ec4ae2e4df0decfd79367f30			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N21	HOMESCAN_CONSUMER_PANEL_SERVICES	Homescan / Consumer Panel Services	FUENTE_DATOS	OE-2e8cc214b36ef7093c5c582b			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L31	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N21	PANEL_DE_COMPRA_DE_HOGARES	Panel de compra de hogares	FUENTE_DATOS	OE-fdb3e7f808f4472e8774119c			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L30	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N21	PRICE_AND_INFORMATION_TYPE_IN_LIFE_MICROINSURANCE_DEMAND	Price and Information Type in Life Microinsurance Demand	FUENTE_DATOS	OE-3f3621b9740c3f71eda9405e			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L19	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N21	SE	Reporte General ECCO (SE) 2023	FUENTE_CANDIDATA	OE-42cf47afdecaf4acbd98ab36			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N22	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	Mexico Enterprise Surveys, componente panel candidato 2006-2010	FUENTE_DATOS	OE-2e7c0cb62d2dd259f169ff2d			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N22	SE	Reporte General ECCO (SE) 2023	FUENTE_DATOS	OE-ba89df5b01f12044531c3a48			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L132		MEDIA	NO	Escala/diseño/universo: 
N22	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-5f0201a5ea6cf5b6386b6888			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N22	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f649c924fc01b9473539639c			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N23	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	Mexico Enterprise Surveys, componente panel candidato 2006-2010	FUENTE_DATOS	OE-a14e96d801084c74dc601f6f			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L7	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-ef2b51cb3bafa5193a80ba9a			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L13		MEDIA	NO	Escala/diseño/universo: 
N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	World Bank Enterprise Survey Mexico 2023	FUENTE_DATOS	OE-f4432225e4b6c3ba89020e8a			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L36	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N24	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_DATOS	OE-6ef40dafb8aa2ce4de4aab6f			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N24	REPORTE_SOBRE_USO_Y_CONFIANZA_DE_SERVICIOS_FINANCIEROS_DIGITALES	Reporte sobre uso y confianza de Servicios Financieros Digitales	FUENTE_DATOS	OE-eddca7ca14da62ef97c9048e			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L4	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N24	SERIES_SPEI_CODI_BANXICO	Series SPEI/CoDi (Banxico)	FUENTE_DATOS	OE-1d551a7bd75c9682788e3c09			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L135		MEDIA	NO	Escala/diseño/universo: 
N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	Comparative Study of Electoral Systems, Mexico 2018	FUENTE_DATOS	OE-6a75b1a2239a134c0f76a622			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N25	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-cedf8cc675c79d950d6148cf			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	Does Corruption Information Inspire the Fight or Quash the Hope?	FUENTE_DATOS	OE-c0e6f88263d23f3aa80725aa			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L2	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N25	DOES_CORRUPTION_INFORMATION_INSPIRE_THE_FIGHT_OR_QUASH_THE_HOPE	Does Corruption Information Inspire the Fight or Quash the Hope?	FUENTE_DATOS	OE-c8e117825dd360967c8a01a5			SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L6	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo: 
N25	ELECTORAL_PRECINCT_LEVEL_DATABASE_FOR_MEXICAN_MUNICIPAL_ELECTION	Electoral precinct-level database for Mexican municipal elections	FUENTE_DATOS	OE-4b45123490a5aa18fc9c597f			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA-NUEVA-POTENCIALMENTE-MATERIAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L21	CANDIDATA-NUEVA-POTENCIALMENTE-MATERIAL	MEDIA	NO	Escala/diseño/universo: 
N25	ENCUP	Encuesta Nacional sobre Cultura Política y Prácticas Ciudadanas	FUENTE_DATOS	OE-69905761f187f3a3ed192af6			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L26		MEDIA	NO	Escala/diseño/universo: 
N25	EXPERIMENTO_DE_INFORMACION_ELECTORAL_2009	Experimento de información electoral 2009	FUENTE_CANDIDATA	OE-8f2afe044e85aa01a5d1887e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:data/catalogo-fuentes-v2_0.md;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Serie municipal pareada por tipo de elección.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N25	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-629ec191998ec508c83fae05			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-b68e43b5cbf141f527a529c9			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N26	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-8d69579f53b76eab7ab312af			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N26	ENIF	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	OE-bf0460662dfd327f8155a915			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N26	INE	Instituto Nacional Electoral	FUENTE_DATOS	OE-6487bac05f4bf89b84d72e68			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L97		MEDIA	NO	Escala/diseño/universo: 
N26	MEXICO_PANEL_STUDY_2012	Mexico Panel Study 2012	FUENTE_DATOS	OE-c4924c6957c6dfd37ddc93e0			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16		MEDIA	NO	Escala/diseño/universo: 
N26	PUB	Padrón Único de Beneficiarios de Bienestar	FUENTE_DATOS	OE-c1b02a844fc80c9293323757			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L112		MEDIA	NO	Escala/diseño/universo: 
N26	REPOSITORIOS_UNAM_COLMEX_ITAM_DATAVERSE_ICPSR	Repositorios UNAM/COLMEX/ITAM	FUENTE_CANDIDATA	OE-2b73e90cfd63a421f32db102			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/glosario-v5_6.md;MAIN:corpus/forense/Validación_Forense_del_Clientelismo_Electoral_en_México__Agencia_del_Votante__Programas_Sociales_y_Límites_de_la_Compra_de_Voto.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-aperturas-externas-2026-08-06.tsv	Efecto electoral alrededor del umbral de elegibilidad, independiente de aprobación presidencial.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-e33de56e4b7fd1b0c81357a2			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L134		MEDIA	NO	Escala/diseño/universo: 
N27	ACLED	ACLED / Humanitarian Data Exchange — demonstration events México	FUENTE_DATOS	OE-003dc708d74f1d4bbd5c1ad5			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L34	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	Base del Observatorio de Conflictos por el Agua	FUENTE_DATOS	OE-697db0914760551bdf2e9c70			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L25	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N27	BASE_DE_EVENTOS_DE_PROTESTA_EN_MEXICO	Base de eventos de protesta en México	FUENTE_DATOS	OE-dd233626827fe6c90c301108			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L27	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N27	CSES	CSES Module 5 México 2018	FUENTE_DATOS	OE-a56efe10a720cb6696d3271e			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L7		MEDIA	NO	Escala/diseño/universo: 
N27	GDELT	GDELT 2.0	FUENTE_DATOS	OE-f6d17977c51b480cd7befa6b			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L8		MEDIA	NO	Escala/diseño/universo: 
N27	GDELT	GDELT 2.0	FUENTE_DATOS	OE-85252fcf9e78c194cb0179e1			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L35	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_DATA_PROJECT_EVENTOS_MEXICO	Mass Mobilization Data Project, eventos Mexico	FUENTE_DATOS	OE-0bea3b72312f9c70ef4cd391			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L11	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_PROTEST_DATA	Mass Mobilization Protest Data	FUENTE_DATOS	OE-5aa6b367a88c5019bde50c20			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L9		MEDIA	NO	Escala/diseño/universo: 
N27	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	Mass Mobilization Protest Data, México	FUENTE_DATOS	OE-8ea8d18a90b95bcb481273e3			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L13	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N27	MEXICO_PANEL_STUDY_2012	Mexico Panel Study 2012	FUENTE_DATOS	OE-3074d0aa35a610f7c8e280b5			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L16		MEDIA	NO	Escala/diseño/universo: 
N27	RELLABORALES	rellaborales	FUENTE_CANDIDATA	OE-ede59336763d11312f8c178e			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	RELLABORALESPRUEBA	rellaboralesprueba	FUENTE_CANDIDATA	OE-8ca059261693f4c587a99e97			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Eventos con agravio, actor, respuesta y entorno urbano/rural.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N27	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-12db61ac071539c534e80fed			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L14		MEDIA	NO	Escala/diseño/universo: 
N27	UCDP	UCDP Georeferenced Event Dataset	FUENTE_DATOS	OE-731258e4893eb93fe1dc0bb6			SI	NO_REFERENCIADO	NO_REFERENCIADO	MAPEADO-NO-SATISFACE	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L37	MAPEADO-NO-SATISFACE	ALTA	NO	Escala/diseño/universo: 
N27	VOTAR_ENTRE_BALAS	Votar entre Balas	FUENTE_DATOS	OE-6e01cd26b435952004ff4c95			SI	NO_REFERENCIADO	NO_REFERENCIADO	CANDIDATA	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L14	CANDIDATA	MEDIA	NO	Escala/diseño/universo: 
N28	CNGMD	Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México	FUENTE_DATOS	OE-13eecae0edb0a372fa8ecc97			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L12		MEDIA	NO	Escala/diseño/universo: 
N28	IMPACT_EVALUATION_OF_PARENTAL_EMPOWERMENT_PROGRAM	Impact Evaluation of Parental Empowerment Program	FUENTE_DATOS	OE-cf8d6b60756007bb54baf260			SI	NO_REFERENCIADO	NO_REFERENCIADO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L17	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo: 
N28	ISSP	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	OE-c8c9d84103b02bcbc47c2aff			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5		MEDIA	NO	Escala/diseño/universo: 
N28	PUB	Padrón Único de Beneficiarios de Bienestar	FUENTE_CANDIDATA	OE-720ef5ce31fd46e835c9af4a			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/reports/Non-Family_Social_Capital_in_Mexico__Cooperation__Trust__and_Collective_Action_Beyond_Kinship.md;MAIN:data/censo-raices-2026-08-06.tsv;MAIN:data/cola-ext-general-2026-08-06.tsv	Inventario de comités y contribución sostenida con mecanismo de sanción observable.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N28	SICS	Sistema de Información de la Contraloría Social (SICS)	FUENTE_DATOS	OE-8956933de168361a2512c945			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L133		MEDIA	NO	Escala/diseño/universo: 
N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_2019_2024	Encuesta Anual de Competencias Financieras 2019-2024	FUENTE_DATOS	OE-63d0732feceeafcbd327963f			SI	NO_REFERENCIADO	NO_REFERENCIADO	ABIERTO-SIN-MAPEO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L3	ABIERTO-SIN-MAPEO	MEDIA	NO	Escala/diseño/universo: 
N29	ENCUESTA_ANUAL_DE_COMPETENCIAS_FINANCIERAS_DE_LA_POBLACION	Encuesta Anual de Competencias Financieras de la Población	FUENTE_DATOS	OE-730f7a0b550a1424e88ebf56			SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L2		MEDIA	NO	Escala/diseño/universo: 
N29	FINANZAS	finanzas	FUENTE_CANDIDATA	OE-d644fa49bac078e3b0ce67b3			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:corpus/forense/Apuestas_Conductuales_sobre_el_Consumidor_Mexicano__Validación_Forense_de_Supuestos_contra_Desenlaces_Reales.md	Usuario/tanda con participación, cumplimiento, incumplimiento y reputación.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
N29	REGISTRO_DE_TANDAS_Y_REPUTACION	Registro de tandas y reputación	FUENTE_DATOS	OE-0c58708f4cb7f7053d9d7a7f			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L29	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N29	REGISTRO_OPERATIVO_DE_TANDAS_DIGITALES	Registro operativo de tandas digitales	FUENTE_DATOS	OE-d09b04fba73e3046707be3e5			SI	NO_REFERENCIADO	NO_REFERENCIADO	NO-ACCESIBLE	NO_ACCESIBLE	APERTURA_NO_ACCESIBLE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L28	NO-ACCESIBLE	ALTA	NO	Escala/diseño/universo: 
N30	BIARE	biare	FUENTE_CANDIDATA	OE-e16378a2a79da5a6d4246280			SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
