id_lectura	ruta	sha256_recalculado	linea	tier_literal	texto_fuente	estado_dictamen
LECTURA-dfb84e08-05	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	17	FUERTE	"5. **[FUERTE] La secularización es generacional y urbana.** Los ""sin religión"" se concentran en jóvenes de zonas urbanas; siete entidades (Estado de México, CDMX, Baja California, Chiapas, Veracruz, Nuevo León y Chihuahua) reúnen el 51.2% de esta población. El fenómeno ""sin religión"" en México NO significa ateísmo: la mayoría sigue creyendo en Dios (""creer sin pertenecer""). El propio censo creó la categoría ""creyente sin adscripción religiosa"" (3.1 millones), inexistente en 2010."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-06	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	19	MEDIA	6. **[MEDIA] El auge evangélico responde tanto a incentivos racionales como a búsqueda de sentido.** Disciplina, redes de apoyo mutuo, sobriedad, movilidad económica y comunidades densas explican conversiones tanto como la experiencia espiritual. La teología de la prosperidad ofrece un marco de esperanza material en contextos de precariedad.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-07	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	21	FUERTE	7. **[FUERTE] La religiosidad popular y las devociones no oficiales son robustas y crecientes.** La Basílica de Guadalupe recibió alrededor de 13 millones de personas entre el 5 y el 12 de diciembre de 2025 (cifra oficial de la Secretaría de Gobierno de la CDMX, Operativo Basílica 2025, que superó los ~12 millones de 2024), consolidándose como el santuario más visitado del mundo; San Judas Tadeo (con afluencias de ~120 mil personas el 28 de octubre de 2024 y expectativas de hasta 200 mil en 2025 en el Templo de San Hipólito, CDMX); y la Santa Muerte operan en gran medida al margen o en tensión con la Iglesia institucional.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-08	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	23	MEDIA	"8. **[MEDIA→FUERTE] La religión es un recurso de afrontamiento (coping) medible.** El afrontamiento religioso ""positivo/colaborativo"" se asocia a resiliencia y menor estrés; el ""negativo/delegante"" a peores resultados. Esto tiene implicaciones directas para salud mental y búsqueda de ayuda."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-09	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	25	HIPÓTESIS RAZONABLE, BIEN FUNDAMENTADA	"9. **[HIPÓTESIS RAZONABLE, bien fundamentada] Fe ≠ fatalismo.** Lo que se etiqueta como ""fatalismo mexicano"" se explica en parte sustancial —posiblemente mayoritaria— por barreras estructurales y baja confianza institucional, no por un rasgo religioso intrínseco. Confundirlos es un error metodológico advertido por la propia literatura latina (Abraído-Lanza et al., 2007)."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-10	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	27	FUERTE	10. **[FUERTE] La economía festiva es enorme y estacional.** Octavio de la Torre, presidente de Concanaco Servytur, estimó una derrama de 45,318 millones de pesos por Día de Muertos en 2024 (10% más que los 41,198 mdp de 2023). El calendario religioso estructura picos de consumo.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-11	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	29	MEDIA	"11. **[MEDIA] Los evangélicos se organizan políticamente mejor que los católicos.** El Partido Encuentro Social (PES), aliado de Morena en 2018, movilizó ""voto evangélico"" mediante predicadores-activistas, aunque perdió el registro en 2018 y de nuevo en 2021."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-12	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	31	FUERTE	12. **[FUERTE] Lo distintivamente mexicano frente a Brasil.** México retiene mayoría católica absoluta y baja tasa de switching (12%, de las más bajas de la región). Brasil, según el Censo IBGE 2022 (divulgado en junio de 2025), tiene 26.9% de evangélicos (47.4 millones) frente a 56.7% de católicos, y una bancada evangélica poderosa. El guadalupanismo y la fuerte laicidad juarista/1917 son rasgos específicamente mexicanos.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-13	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	33	MEDIA	"13. **[MEDIA] El marianismo/guadalupanismo estructura scripts de género y moral.** La Virgen de Guadalupe funciona como símbolo identitario nacional que trasciende la práctica religiosa, pero ""el guadalupanismo une a todos"" es una sobreinterpretación: evangélicos y ""sin religión"" no participan."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-14	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	35	FUERTE	"14. **[FUERTE, advertencia] La Santa Muerte NO es ""solo del narco"".** Es el movimiento religioso de más rápido crecimiento en Occidente; sus devotos son mayoritariamente pobres urbanos, mujeres y trabajadores precarios. Criminalizar la devoción es un error analítico y ético."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-dfb84e08-15	corpus/reports/Religiosidad_y_Psicología_del_Mexicano_Contemporáneo__Moral__Afrontamiento__Consumo_e_Identidad_en_Transformación.md	dfb84e0854fdc089e4dd7e57e9c234476a4b3ac896947babf55ffc712ef46722	37	MEDIA	"15. **[MEDIA] La individualización religiosa (""religión a la carta"") es transversal.** Incluso católicos practicantes combinan misa con limpias, curanderos, energías y New Age (12.9% de los católicos ENCREER acude a limpias, curanderos, brujos, santeros o chamanes), lo que confirma un sincretismo continuo, no una ortodoxia."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-01	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	19	FUERTE	"1. **El mexicano NO es anti-intelectual: valora enormemente la educación y respeta al experto, pero enfrenta acceso desigual e instituciones que fallan.** La conclusión ""el mexicano no valora el conocimiento"" es empíricamente falsa y borra la estructura de acceso. `[FUERTE]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-02	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	20	FUERTE	"2. **Coexisten alta valoración de la ciencia y confianza media-baja en los científicos.** ENPECYT 2017 (última edición): 75% tiene algún interés en ciencia y 92.2% quiere más inversión pública en investigación; pero el Wellcome Global Monitor 2018 halló que **27% de la gente en Centroamérica y México tiene confianza ""baja"" en científicos, más del doble que la ""alta""**. `[FUERTE]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-03	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	21	MEDIA	"3. **La confianza en la información sigue la lógica de la confianza radial: se cree a quien se conoce, no a la fuente institucional.** El médico, el maestro y ""el que sabe"" son creíbles cuando están dentro del círculo o son personalmente accesibles. `[MEDIA]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-04	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	22	FUERTE	4. **La desconfianza al experto es frecuentemente experiencia acumulada racional, no anti-ciencia:** instituciones que fallan, expertos caros o inaccesibles, y un sistema donde **41% se automedica ante malestares leves y 28% usa el consultorio de farmacia como primer recurso** (Research Land/Grupo UPAX, abril 2026). `[FUERTE]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-05	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	23	MEDIA	5. **La decisión educativa opera como seguro anticaída y credencial de estatus** (cruza fuerte con El Clasemediero): la escuela privada se compra como seguro frente a la caída de clase y como señal, no solo por aprendizaje. `[MEDIA]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-06	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	24	FUERTE	6. **El retorno económico de la educación superior es de los más altos de la OCDE, lo que hace la inversión educativa un cálculo racional** —un egresado universitario gana entre 50% y 150% más que quien solo terminó bachillerato (Education at a Glance 2025)— aunque no se materialice para todos por baja movilidad y mercado laboral informal. `[FUERTE]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-07	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	25	FUERTE	7. **Bajos resultados PISA ≠ falta de valoración de la educación.** México quedó muy por debajo del promedio OCDE en PISA 2022 (395 en matemáticas; lugar 51 de 81), pero las aspiraciones educativas familiares son altas y transversales. Confundir ambas cosas es un error grave. `[FUERTE]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-08	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	26	FUERTE	8. **La información fluye por WhatsApp/redes, pero el alto consumo NO implica credulidad uniforme:** los usuarios desarrollaron heurísticas de verificación (dudar, consultar otro medio) aunque una fracción relevante creyó desinformación de salud durante COVID. `[FUERTE]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-09	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	27	FUERTE	"9. **La confianza en las noticias formales se desplomó a 31% en 2026 (Reuters Digital News Report), y por primera vez las redes/video superaron a los sitios de medios**, reforzando el traslado de la credibilidad hacia figuras cercanas o ""creadores"" antes que instituciones. `[FUERTE]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-10	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	28	FUERTE	10. **La vacunación revela la distinción maestra estructura vs. actitud:** la vacuna COVID en adultos alcanzó coberturas altas (~86–89% autorreporte, ENSANUT 2021-2023), mientras la vacunación infantil colapsó (esquema completo a los 2 años: 26.6% en 2022) — por logística/desabasto, no por rechazo cultural masivo. `[FUERTE]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-11	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	29	MEDIA	11. **El saber del oficio y el aprendizaje informal (maestro-aprendiz) son vías legítimas y prestigiadas de competencia** fuera de la escuela, especialmente en segmentos populares y de economía informal. `[MEDIA]`	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-12	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	30	FUERTE	"12. **La deferencia al experto convive con la autosuficiencia (""yo sé por experiencia""):** ante costo/acceso, el mexicano defiere menos al médico formal y más a la experiencia propia, familiar y al consultorio de farmacia. `[FUERTE]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-196ec5d4-13	corpus/reports/Report_26__The_Contemporary_Mexican_and_Knowledge__Expertise__Education_and_Information_as_Decision_Behavior.md	196ec5d4077e855e4ce5e30364e07ab7c6a06efd36232a283f0ac2c8cfd9554c	31	FUERTE	"13. **La confianza institucional gubernamental subió atípicamente (52% en Latinobarómetro 2024, máximo histórico desde 1995), pero la confianza en desconocidos y en instituciones mediáticas sigue baja** — un patrón de ""confianza radial"" más que de confianza generalizada. `[FUERTE]`"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-01	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	20	NO-EXPLÍCITO	"1. **Brecha de tratamiento enorme.** Según Medina-Mora et al. (*Salud Mental*, 2003), la ENEP encontró que ""el 28.6% de la población presentó algunos de los 23 trastornos de la CIE alguna vez en su vida, el 13.9% lo reportó en los últimos 12 meses y el 5.8% en los últimos 30 días""; ansiedad 14.3%, trastornos por uso de sustancias 9.2% y afectivos 9.1%. Rafful et al. (*J. Affect. Disord.*, 2012) resumen que ""in Mexico one out of five individuals with any mood disorder receives treatment during the first year"". Borges, Wang et al. (*AJPH*, 2007) documentan demoras de ""14 years for mood disorders, and 30 years for anxiety disorders"" (10 años para sustancias). **[MÁS SÓLIDO, MAYOR UTILIDAD PRÁCTICA]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-02	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	22	NO-EXPLÍCITO	2. **Sistema subfinanciado y manicomial-céntrico.** El gasto en salud mental ronda ~2% del presupuesto de salud (Commonwealth Fund cita 2.2% para 2021; el CIEP estima 1.3–1.6% según el año), con la mayor parte destinada a hospitales psiquiátricos y ~1.6 psiquiatras/100k (WHO Atlas 2020), fuertemente concentrados en tres estados. **[MÁS SÓLIDO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-03	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	24	NO-EXPLÍCITO	3. **Menor trastorno reportado + mayor sintomatología somática.** El Somatic Symptom Index de Escobar (1987, 1989) mostró prevalencias de somatización abreviada de 4.4%–20% frente a 0.3%–0.7% del trastorno completo del DSM-III, más alta en mujeres, baja escolaridad y origen hispano. **[MÁS SÓLIDO, MÁS MALINTERPRETADO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-04	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	26	NO-EXPLÍCITO	4. **La somatización es expresión, no negación.** Nervios, susto y ataque de nervios son idioms of distress reconocidos por la psiquiatría cultural (Guarnaccia, Lewis-Fernández, Kirmayer; DSM-5 formulación cultural) y correlacionan fuertemente con depresión, pánico y TEPT en poblaciones socioeconómicamente vulnerables. **[MÁS MALINTERPRETADO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-05	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	28	NO-EXPLÍCITO	"5. **Immigrant paradox.** Borges et al. (*AJPH*, 2013): ""The 12-month prevalence of any disorder was more than twice as high among third- and higher generation Mexican Americans (21%) than among Mexicans with no migrant in their family (8%)"". La aculturación deteriora la salud mental. **[MÁS SÓLIDO]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-06	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	30	SÓLIDO	"6. **Sintomatología depresiva actual.** ENSANUT 2022 (Vázquez-Salas et al.): ""El 16.7% de los adultos tiene sintomatología depresiva, siendo mayor en adultos mayores (38.3%) que en adultos (11.3%)""; el corte ENSANUT Continua 2023-2024 confirma la brecha por sexo: 20.4% mujeres vs. 10.9% hombres. **[SÓLIDO]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-07	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	32	SÓLIDO	7. **Suicidio al alza, con perfil masculino y joven.** INEGI (cifras definitivas 2024, publicadas nov. 2025): 9,051 suicidios, tasa 7.0/100k (era 5.3 en 2015); los hombres mueren por suicidio ~4 veces más que las mujeres, con mayor incidencia en varones de 15-44 años. **[SÓLIDO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-08	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	34	SÓLIDO	"8. **Reforma legal 2022 hacia modelo comunitario.** La reforma a la Ley General de Salud (DOF 16-05-2022) ordena que ""para eliminar el modelo psiquiátrico asilar, no se deberán construir más hospitales monoespecializados en psiquiatría"" y que los existentes se conviertan progresivamente en ambulatorios o servicios en hospitales generales; se aprobó ""sin ampliación presupuestal"". **[SÓLIDO, MAYOR UTILIDAD PRÁCTICA]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-09	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	36	SÓLIDO	"9. **Choque de la pandemia.** Vía ENCOVID-19 (CESD-7), la prevalencia de depresión ""de 27.3% (IC:24.1, 30.4) se incrementó de manera muy importante con respecto al 2018"" (13.6%), descendiendo a 19.7% en octubre de 2020. **[SÓLIDO]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-10	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	38	NO-EXPLÍCITO	"10. **Estigma y acceso son dos barreras distintas.** La Conasama (Secretaría de Salud, 2024) reconoce que ""el estigma en torno a la depresión desalienta a solicitar atención y seguir tratamiento""; pero aun sin estigma, la oferta pública es insuficiente. **[MÁS MALINTERPRETADO, MAYOR UTILIDAD PRÁCTICA]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-11	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	40	MEDIO	11. **Masculinidad y malestar.** Arciniega et al. (2008) distinguen machismo tradicional (asociado a agresión, alexitimia, afrontamiento por evasión) de caballerismo (asociado a resolución de problemas y conexión emocional); estudios en EU vinculan mayor machismo con más estrés y depresión. **[MEDIO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-12	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	42	MEDIO	12. **Marianismo y autosilenciamiento.** Nuñez et al. (2016, HCHS/SOL, N=4,426) y estudios de mujeres hispanas ligan marianismo y self-silencing con más síntomas depresivos y ansiosos. **[MEDIO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-13	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	44	MEDIO	"13. **Gen Z destigmatiza el lenguaje, no necesariamente el acceso.** UNICEF México (""La salud mental de la Generación Z"", 2024) reporta que ""más del 70% se sienten abrumados y más del 50% ha necesitado ayuda psicológica""; TikTok normaliza el vocabulario pero también romantiza y desinforma. **[MEDIO]**"	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-14	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	46	MEDIO	14. **Violencia como driver estructural (no cultural) del trauma.** Flores Martínez y Atuesta (CIDE, *Int. J. Drug Policy*, 2018) muestran efectos de la violencia del narco sobre síntomas depresivos, pero de manera matizada. **[MEDIO]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-fb2ddd66-15	corpus/reports/Salud_Mental_en_México__Prevalencia__Estigma_y_la_Brecha_entre_Necesidad_y_Atención.md	fb2ddd662f703e8a6752a3dc690bf992741aaaa67c1bdbbf89905aca245a1f18	48	MEDIO	15. **Terapia como bien de clase media urbana; telepsicología emergente.** La consulta privada cuesta ~$800–$2,500 MXN/sesión, inalcanzable para gran parte de la población; surgen plataformas de telepsicología y servicios públicos digitales. **[MEDIO, MAYOR UTILIDAD PRÁCTICA]**	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-01	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	15	SÓLIDO	"1. **[Sólido]** El ancla teórica de Foster (""Image of Limited Good"", Tzintzuntzan, Michoacán, 1965) describe un modelo cognitivo en el que los ""bienes buenos"" (tierra, dinero, salud, amor, honor) se perciben como finitos y no expandibles: si alguien obtiene más, otro pierde. La sanción al que sobresale es la consecuencia lógica de esa premisa de suma cero."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-02	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	17	SÓLIDO	"2. **[Sólido]** La envidia funciona en dos registros distintos: como **emoción** (ya cubierta en el módulo previo) y como **sistema de control social** (""institutionalized envy"", término de Eric Wolf 1955, desarrollado por Foster 1972). Como sistema, la envidia se articula en prácticas —chisme, brujería, mal de ojo, presión a compartir— que vigilan y sancionan la acumulación visible."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-03	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	19	SÓLIDO	"3. **[Sólido]** El mal de ojo no es folclor pintoresco sino un **dispositivo social de articulación y gestión de la envidia**. En ""The Economic Origins of the Evil Eye Belief"" (*Journal of Economic Behavior & Organization* 110:119–144, 2015), Boris Gershman demuestra que ""hay en efecto una asociación positiva robusta entre la incidencia de la creencia y las medidas de desigualdad de riqueza, controlando por factores de confusión potenciales como los patrones de difusión espacial e intercultural"", y que el efecto es mayor en sociedades sin instituciones formales. La creencia funciona como heurística que prescribe ocultar y no ostentar."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-04	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	21	SÓLIDO	"4. **[Sólido]** El chisme tiene doble cara: es **daño** (destrucción de reputación, bullying, exclusión) y a la vez **cohesión y vigilancia comunitaria** (Dunbar: el chisme como ""grooming"" social que sostiene la cooperación y controla a los free-riders). No es un defecto: es un mecanismo de regulación reputacional de bajo costo."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-05	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	23	SÓLIDO	"5. **[Sólido]** México y América Latina son sociedades de **baja confianza interpersonal**. Según el Latinobarómetro (informe de Marta Lagos), la confianza interpersonal regional se sitúa en 15% en 2024 —""en América Latina desde 1995, lo más alto que se ha alcanzado es el 24% en 1997; hoy, en 2024 se sitúa en el 15%""— y México **encabeza** la región con 26%. La sanción horizontal florece precisamente donde no hay confianza generalizada ni instituciones fiables que regulen la reputación."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-916eb783-06	corpus/reports/Sanción_Social_Horizontal_en_México__Chisme__Envidia_y_Mal_de_Ojo_como_Mecanismos_de_Nivelación.md	916eb783b1a23dbafc9136faf1fcac2736b21774264d191c1c1642818f55deb7	25	SÓLIDO	"6. **[Sólido / muy malinterpretado]** El ""no destaques"" puede ser **gestión racional de riesgo**, no rasgo cultural, donde sobresalir atrae peligro real. Gershman formaliza esto como ""fear equilibrium"": con alta desigualdad, derechos de propiedad débiles y comparaciones sociales fuertes, los mejor dotados **subinvierten y ocultan** para evitar la retaliación envidiosa. En México, según la ENSU del primer trimestre de 2024 (INEGI), **47.4% de la población de 18 años y más manifestó evitar llevar cosas de valor —joyas, dinero o tarjetas de crédito— por temor a sufrir algún delito**."	PENDIENTE-DE-DEDUP-Y-CONTRATO
