relacion_id	necesidad_id	fuente_canonica_normalizada	objeto_evidencia_id_canonico	objeto_modelo_origen	objetos_modelo_permitidos	universo_declarado	universo_adquirido	universo_inspeccionado	universo_semantico	universo_productivo	estado_evidencia	adjudicacion_semantica	capacidad_productiva	clasificacion_relacion_legacy	estado_productivo_legacy	activo_id_vinculado	reporte_inspeccion_ref	regla_derivacion	reserva	destino_procesamiento
REL-bd82e13d9685752cad01ec8d	N10	ENASIC	OE-1c70ead5028c06104fac398b	G4.horizonte_temporal	G4.horizonte_temporal	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-5c3ec815e501b415d50abbea	RINS-35672cd7db9077ed5fb2b878	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-be38af5d3d025cfda97775c1	N27	BASE_DEL_OBSERVATORIO_DE_CONFLICTOS_POR_EL_AGUA	OE-697db0914760551bdf2e9c70	NO_DETERMINADO	R7.4;R7.5	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-bed47eed1ab33d6879a82e1e	N15	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-cdf2629bb15a3bcdec46740a	G6.deferencia	G6.deferencia	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	NO_DETERMINADO	NO_DETERMINADO	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-c065ff3c4b02af2b359a6a40	N14	ENSAFI	OE-c3483fc22a961f82b3e8dc07	G5.radio_confianza	G5.radio_confianza	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MECANISMO_NO_EJECUTADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	sin mecanismo exacto ejecutado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c0ffdbcc616f342880df820a	N26	CSES	OE-b68e43b5cbf141f527a529c9	R7.3	R7.3	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	presencia en disco sin reporte exacto vinculado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c311e7433e03f19c1505b6cf	N31	ESTUDIOS_DE_RECHAZOS_Y_CORPUS_PRAGMATICO_DE_FELIX_BRASDEFER	OE-04360854956741a50504a5b4	R10.1	R10.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	NO_DETERMINADO	NO_DETERMINADO	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-c3e1306bb304b019d0a94e4b	N14	01-	OE-138ce4f6be7cb2ddb42c982a	G5.radio_confianza	G5.radio_confianza	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MECANISMO_NO_EJECUTADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	sin mecanismo exacto ejecutado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c59edf3fce0cc17066bed9ee	N25	COMPARATIVE_STUDY_OF_ELECTORAL_SYSTEMS_MEXICO_2018	OE-6a75b1a2239a134c0f76a622	R7.1	R7.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c681799397de5614b7854a39	N10	ENSAFI	OE-89a3ea1f1f57946d79377e63	G4.horizonte_temporal	G4.horizonte_temporal	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	NO_DETERMINADO	NO_DETERMINADO	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-c6870668d94d02dded8c4126	N31	CCPV	OE-e3e2c41b1f94b885919e010d	R10.1	R10.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c72dd30027c28df4603464d5	N15	GPS	OE-347368c67834a72a5add527d	G6.deferencia	G6.deferencia	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-c9a73bd2a8258784f9f08ea8	N3	MICROCREDIT_IMPACTS_COMPARTAMOS_RCT	OE-f651d8070c16835c9901c40f	G2.sens_estatus	G2.sens_estatus	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-ca5ecbdfd4be3728df0e509f	N5	GPS	OE-c06b564e1c2bf918fe1e6268	G3.horizonte_temporal	G3.horizonte_temporal	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-cb04b20cdd5b0ab6bbf522d9	N3	ENBIARE	OE-39d2eb9994c3ef05c686095e	G2.sens_estatus	G2.sens_estatus	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-d5ee9064d4de2745a5deb1ed	RINS-8472734a5e7b98bfd8dec6b5	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-cc6596882b8f135c946ad0f4	N30	ENBIARE	OE-ee12358875d1e590d07df047	R8.3	R8.3	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-cd0d1c5fd7e85418603c73cd	N13	ISSP	OE-dfce1d6e6ebbe5bcb65fec02	G5.familismo_obligacion	G5.familismo_obligacion	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	presencia en disco sin reporte exacto vinculado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-cf53a5e4bf5bf666390fa543	N6	ENSAFI	OE-5d1bf835879d99d69783ca1a	G3.aversion_riesgo	G3.aversion_riesgo	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-cf8f5979c73cdbe59cfaf5fd	N1	ENCIG	OE-27a5b3ff4507764a40380904	G1.confianza_institucional	G1.confianza_institucional	SI	SI	SI	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	ACT-a1c934a89c25dd018565ac29	RINS-80b78ffec63d0f7ca50143d4	reporte neutral estructural, sin mapeo semántico automático;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-d17e953dff3478923dd1c000	N32	SE	OE-d8746552888bcd683139d5bd	R10.2	R10.2	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	NO_DETERMINADO	NO_DETERMINADO	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-d630dc1ea394364e53631401	N13	ISSP	OE-366d9c5884d65abb8547ae56	G5.familismo_obligacion	G5.familismo_obligacion	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-d67770c443936b1d84304513	N19	ENAFIN	OE-a5edd5e72023c3fd62443723	NO_DETERMINADO	dinero.ahorro.con_puente_y_respaldo;dinero.credito.scoring_alternativo	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-d7d327e72f466b970d040e81	N5	ENSAFI	OE-898b66368975b11d6bcfe283	G3.horizonte_temporal	G3.horizonte_temporal	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-d82eb6cef055001e7587db31	N2	ENCOAP	OE-52c65e0d0129b5272522d037	G1.radio_confianza	G1.radio_confianza	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-d8938c906b2a1f8b99f39802	N14	ENCUCI	OE-7bcdf8692160761ace39557f	G5.radio_confianza	G5.radio_confianza	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-c764ac4f951732b5cf47ecd9	RINS-b5af51755ff9dc642b781947	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-d95cc52727af8a19185fd47b	N10	ENSAFI	OE-3cab085c2ad926180dcdd8b7	G4.horizonte_temporal	G4.horizonte_temporal	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-a5b1ba06474f0809ac967843	RINS-e6b455f723e30e199e5ab6b6	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-da62a7c3cdb80080258aa148	N11	ENFIH	OE-c90c4a61a41208f3f31b9b3c	G4.sens_estatus	G4.sens_estatus	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-dc5971db0730ed2876fdb5b3	N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-ef2b51cb3bafa5193a80ba9a	R2.2	R2.2	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-dc9d0314872f568124926da8	N23	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-f4432225e4b6c3ba89020e8a	R2.2	R2.2	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	NO_DETERMINADO	NO_DETERMINADO	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-dd07107a27bb1a5682a22176	N7	ENIF	OE-c168b43614acb9a4b5abf786	G3.familismo_apoyo	G3.familismo_apoyo	SI	SI	SI	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	ACT-3f1705f1dff1d0f3c946ecb0	RINS-ffa2581b2eb9ba13c8464fe1	reporte neutral estructural, sin mapeo semántico automático;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-ddc381f55d9879a6629a14d4	N27	MEXICO_PANEL_STUDY_2012	OE-3074d0aa35a610f7c8e280b5	NO_DETERMINADO	R7.4;R7.5	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-de059d547843c8fefa01197a	N25	ENCUP	OE-69905761f187f3a3ed192af6	R7.1	R7.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e0984d3ab6601b8a5ba79a30	N10	ENBIARE	OE-2fe858bc2d40961f19d128d9	G4.horizonte_temporal	G4.horizonte_temporal	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-d5ee9064d4de2745a5deb1ed	RINS-8472734a5e7b98bfd8dec6b5	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-e10120bebb9ed07d210a3a86	N28	CNGMD	OE-13eecae0edb0a372fa8ecc97	R8.1	R8.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e2371e6b0d421f30c496d3da	N22	MEXICO_ENTERPRISE_SURVEYS_COMPONENTE_PANEL_CANDIDATO_2006_2010	OE-2e7c0cb62d2dd259f169ff2d	R2.1	R2.1	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e247f2d5250d822fb74a0638	N17	MASS_MOBILIZATION_PROTEST_DATA_MEXICO	OE-153099e060474c664f682d70	NO_DETERMINADO	tramite.gobierno_digital.coercitivo;tramite.gobierno_digital.util_sin_coercion	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e74ad11dd79c7485c9704116	N16	ENCOAP	OE-2c7ace9dcc93466566d2c0a2	NO_DETERMINADO	tramite.mordida.con_registro;tramite.mordida.discrecional	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e86c10c4e19ea32e57b6a28d	N32	WORLD_BANK_ENTERPRISE_SURVEY_MEXICO_2023	OE-f29d6cfa226a9514442785e3	R10.2	R10.2	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-e95e26820797a0f55c9246d7	N12	ISSP	OE-9c9700631e773d55e687e55c	G5.familismo_apoyo	G5.familismo_apoyo	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	presencia en disco sin reporte exacto vinculado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-ea0dde2ebf4bd96af8e3e139	N16	ENCIG	OE-fdff082a292e54fde7d4b680	NO_DETERMINADO	tramite.mordida.con_registro;tramite.mordida.discrecional	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-eca053bf7ea89319271a2788	N3	ENSAFI	OE-e7969017eea0c50fe8d10a7e	G2.sens_estatus	G2.sens_estatus	SI	SI	SI	SI	NO	MAPEADO_COMPLETO	NEGATIVA	NO_USAR_PARA_RELACION	NEGATIVA	NO_USAR_PARA_RELACION	ACT-a5b1ba06474f0809ac967843	RINS-e6b455f723e30e199e5ab6b6	negativa legacy con procedencia aceptada;negativa legacy preservada	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	TERMINAL_LEGACY_PRESERVADO
REL-ed3674d93fbcd45914630569	N3	ENSAFI	OE-fb259558b58d975d64b7a5ff	G2.sens_estatus	G2.sens_estatus	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MECANISMO_NO_EJECUTADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	sin mecanismo exacto ejecutado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-ee1e829631a8bb7de93bcfd3	N26	CSES	OE-8d69579f53b76eab7ab312af	R7.3	R7.3	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f07a221600f81a075ee85ac8	N30	ENBIARE	OE-3c9d2eefcfaae7c834250eff	R8.3	R8.3	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f09043ef09997adc0bb4a3f2	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	G6.deferencia	G6.deferencia	SI	SI	SI	SI	NO	DESCARGADO_NO_ABIERTO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	ACT-b3c7573b78b3b3c7660e26f6	RINS-882f9be3b8dc7ba0c6f40f02	reporte neutral estructural, sin mapeo semántico automático;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f0cb8d6fa174935fae071144	N3	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-02ca9729c199ce7586579636	G2.sens_estatus	G2.sens_estatus	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f219eb1a0e1b71beb5a36f6f	N30	ISSP	OE-c8d1b5e40a5c3a561eac0183	R8.3	R8.3	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f25c37290ef71e21d1d73760	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	G6.deferencia	G6.deferencia	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	INDEXADO_NO_DESCARGADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	indexación declarada sin apertura exacta vinculada;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
REL-f586d39d7211922886da9f95	N10	ENSAFI	OE-db7311a506e4693d7feeee76	G4.horizonte_temporal	G4.horizonte_temporal	SI	NO_DETERMINADO	NO_DETERMINADO	SI	NO	MECANISMO_NO_EJECUTADO	CANDIDATA	REQUIERE_DATO	CANDIDATA	PENDIENTE_EVIDENCIA	NO_DETERMINADO	NO_DETERMINADO	sin mecanismo exacto ejecutado;falta adquisición, apertura o evidencia exacta	Reporte neutral no cambia adjudicación; identidad solo por id_manifiesto+hash exactos	CLASIFICAR_TRABAJO
